task_id,baseline,cadg,sentinel,forge,cadg_sentinel,forge_cadg,forge_sentinel,full_stack,retry_feedback
ifeval_380,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
ifeval_381,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
ifeval_382,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
ifeval_383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_390,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0
ifeval_391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_393,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
ifeval_394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_396,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
ifeval_397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ifeval_399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_400,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
ifeval_401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_402,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ifeval_403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_405,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
ifeval_406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_408,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5
ifeval_409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_413,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
ifeval_414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_419,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_428,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ifeval_429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_430,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
ifeval_431,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ifeval_432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_435,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5
ifeval_436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_438,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
ifeval_439,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5
ifeval_44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_440,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_442,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0
ifeval_443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_444,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0
ifeval_445,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ifeval_446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_450,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
ifeval_451,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0
ifeval_452,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_455,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ifeval_456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_459,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5
ifeval_46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_461,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
ifeval_462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_463,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0
ifeval_464,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ifeval_465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_468,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0
ifeval_469,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ifeval_47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ifeval_470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_472,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_48,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ifeval_480,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
ifeval_483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_487,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
ifeval_488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_489,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0
ifeval_49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_494,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5
ifeval_495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_50,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ifeval_500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_501,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5
ifeval_502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_509,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5
ifeval_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_517,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ifeval_519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_522,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ifeval_523,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ifeval_524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ifeval_528,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ifeval_537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_54,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0
ifeval_540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_6,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5
ifeval_60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_62,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
ifeval_63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifeval_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_66,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
ifeval_67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_73,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
ifeval_74,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
ifeval_75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ifeval_76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_77,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
ifeval_78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_80,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ifeval_81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
ifeval_83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_86,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ifeval_87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_89,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_90,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
ifeval_91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_97,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0
ifeval_98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ifeval_99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
